نام محصول,لینک محصول,دسته محصول,متن کامنت,تعداد لایک,خریدار,تاریخ ثبت,احساس نظر,اطمینان احساس,دسته‌بندی‌ها,دسته اصلی,مشکلات,مشکل‌دار,شدت مشکل,قصد ترک,نشانه‌های ترک
سرم مو کراتین ضد وز,https://www.khanoumi.com/products/tresemme-keratin-smooth-serum-16445,سرم و روغن مو,بوی خوبی داره موهارو وقتی خیسه نرم میکنه ک بشه شونه زد،برای موهای من ک دراثر دکلره وز شدن و آسیب دیدن تاثیر چشمگیری نداشت ولی درکل بد نیست,0,true,2018-02-22T16:32:22.9733333+00:00,مثبت,0.67,اثربخشی | بو و رایحه | تجربه محصول,بو و رایحه,,false,ندارد,false,
سرم مو کراتین ضد وز,https://www.khanoumi.com/products/tresemme-keratin-smooth-serum-16445,سرم و روغن مو,این سرم عااااالیه وقتی از حمام میام روی موهای خیس میزنم اولش چرب به نظر میاد ولی وقتی خشک میشه کاملا جذب میشه و چربی رو مو نمیمونه خییییلی خوب موهامو نرم و لطیف میکنه.,2,true,2018-01-29T00:02:19.78+00:00,مثبت,0.79,رضایت کلی,رضایت کلی,,false,ندارد,false,
سرم مو کراتین ضد وز,https://www.khanoumi.com/products/tresemme-keratin-smooth-serum-16445,سرم و روغن مو,من این محصول رو استفاده میکنم موهامو نرم کرده ولی خاصیت ضد وز زیادی نداره من تاثیری احساس نکردم,1,true,2017-12-28T01:19:34.9533333+00:00,خنثی,0.35,تجربه محصول | اثربخشی,اثربخشی,,false,ندارد,false,
سرم مو کراتین ضد وز,https://www.khanoumi.com/products/tresemme-keratin-smooth-serum-16445,سرم و روغن مو,من ازش استفاده کردم، واقعا عالیه,3,true,2017-12-07T00:12:12.0966667+00:00,مثبت,0.79,رضایت کلی | تجربه محصول,تجربه محصول,,false,ندارد,false,
سرم مو کراتین ضد وز,https://www.khanoumi.com/products/tresemme-keratin-smooth-serum-16445,سرم و روغن مو,نوشته های روی محصول فرستاده شده با عکسی که اینجاست متفاوته چرا؟,1,true,2017-12-04T17:58:56.1766667+00:00,خنثی,0.35,تجربه محصول,تجربه محصول,,false,ندارد,false,
سرم مو کراتین ضد وز,https://www.khanoumi.com/products/tresemme-keratin-smooth-serum-16445,سرم و روغن مو,من این سرمو سفارش دادم ولی چیزی ک واسم فرستادن ی شکل دیگس,1,true,2017-12-03T21:32:18+00:00,خنثی,0.35,تجربه محصول,تجربه محصول,,false,ندارد,false,
سرم مو کراتین ضد وز,https://www.khanoumi.com/products/tresemme-keratin-smooth-serum-16445,سرم و روغن مو,اصلا راضي نبودم.گره موها رو باز نميكنه.بوي معمولي داره.موهاي رنگ شده رو شفاف نميكنه,3,true,2017-11-24T07:38:25.3766667+00:00,منفی,0.67,رنگ و شید | بو و رایحه | نارضایتی کلی,رنگ و شید,رنگ و شید | بو و رایحه | نارضایتی کلی,true,متوسط,false,
سرم مو کراتین ضد وز,https://www.khanoumi.com/products/tresemme-keratin-smooth-serum-16445,سرم و روغن مو,وز موها رو کامل میگیره حالتشون رو تا۲روز یا بیشتر هم نگه میداره و اصلا چرب نیست و خیلییی سبکه بوی خاصی هم نداره,7,true,2017-10-29T22:26:51.2166667+00:00,خنثی,0.35,بو و رایحه,بو و رایحه,,false,ندارد,false,
سرم مو کراتین ضد وز,https://www.khanoumi.com/products/tresemme-keratin-smooth-serum-16445,سرم و روغن مو,عالیه سبک ومورا چرب نمیکنه وواقعا وزی موهای خشک را میگیره...ممنون از سایتتون,8,true,2017-09-23T23:37:52.62+00:00,مثبت,0.91,رضایت کلی,رضایت کلی,,false,ندارد,false,
سرم مو کراتین ضد وز,https://www.khanoumi.com/products/tresemme-keratin-smooth-serum-16445,سرم و روغن مو,شانس لطفا,2,true,2017-05-05T01:28:00.5366667+00:00,خنثی,0.35,سایر,سایر,,false,ندارد,false,
سرم مو کراتین ضد وز,https://www.khanoumi.com/products/tresemme-keratin-smooth-serum-16445,سرم و روغن مو,چقده خوبه این......فوق العاده,1,true,2017-03-23T10:04:46.4166667+00:00,مثبت,0.79,رضایت کلی,رضایت کلی,,false,ندارد,false,
سرم مو کراتین ضد وز,https://www.khanoumi.com/products/tresemme-keratin-smooth-serum-16445,سرم و روغن مو,محشره بهترین سرمی هست که استفاده کردم,1,true,2017-01-21T20:42:19.3433333+00:00,مثبت,0.67,تجربه محصول | رضایت کلی,تجربه محصول,,false,ندارد,false,
سرم مو کراتین ضد وز,https://www.khanoumi.com/products/tresemme-keratin-smooth-serum-16445,سرم و روغن مو,لطفا در شانس ۱۰:۱۰ قرار بدین,3,true,2017-01-18T10:40:54.8766667+00:00,خنثی,0.35,تجربه محصول,تجربه محصول,,false,ندارد,false,
سرم مو کراتین ضد وز,https://www.khanoumi.com/products/tresemme-keratin-smooth-serum-16445,سرم و روغن مو,سلامو من موهای مجعدی دارم که بسته به نوع شامپویی که استفاده میکنم فرتر یا صاف تر میشه. میخواستم یه شامپو بهم معرفی کنین که موهام صاف تر بشه و وزش هم گرفته بشه و برای بعد از حمام این سرم مناسبه برام؟؟,1,true,2017-01-16T00:42:30.7833333+00:00,خنثی,0.35,تجربه محصول | سؤال و ابهام,تجربه محصول,,false,ندارد,false,
سرم مو کراتین ضد وز,https://www.khanoumi.com/products/tresemme-keratin-smooth-serum-16445,سرم و روغن مو,من به تازگي اين سرم مو رو از شانس خانومي خريدم و بي نهايت راضي ام. به دوستم پيشنهادش كردم اونم خريده و نظرش همين بوده. فقط خواستم بگم لطفا محصولات خوب مثل اين سرم مو  هميشه موجود داشته باشين. ضمنا لطفا بازم تو شانس بزارينش اگه امكان داره. من بازم ازش ميخوام و به خيلي ها هم پيشنهادش كردم. منونم ازتون,5,true,2016-11-10T14:39:30.1766667+00:00,مثبت,0.91,تجربه محصول | موجودی کالا | رضایت کلی,موجودی کالا,,false,ندارد,false,
سرم مو کراتین ضد وز,https://www.khanoumi.com/products/tresemme-keratin-smooth-serum-16445,سرم و روغن مو,سلام این محصول مناسب موهای رنگ شده هس؟,1,true,2016-10-24T20:46:49.08+00:00,خنثی,0.35,تجربه محصول | رنگ و شید,رنگ و شید,,false,ندارد,false,
سرم مو کراتین ضد وز,https://www.khanoumi.com/products/tresemme-keratin-smooth-serum-16445,سرم و روغن مو,لطفا اين محصول رو تو شانس بزارين🌸🌸,8,true,2016-10-19T20:03:31.6433333+00:00,خنثی,0.35,تجربه محصول,تجربه محصول,,false,ندارد,false,
ماسک مو 10 کاره,https://www.khanoumi.com/products/revlon-uniq-one-superior-hair-mask-16446,نرم‌کننده و ماسک مو,سلام. من گزینه اطلاع بده رو ثبت کرده بودم. اما هیچ اطلاعی داده نشد و الان که اومدم این محصول در شانس تمام شد. اگه می دونستم اینطوریه حداقل خودم چک می کردم صبح . دیگه در شانس قرار نمی گیره؟,4,true,2018-01-06T10:06:42.02+00:00,منفی,0.67,تجربه محصول | موجودی کالا,موجودی کالا,موجودی کالا,true,متوسط,false,
ماسک مو 10 کاره,https://www.khanoumi.com/products/revlon-uniq-one-superior-hair-mask-16446,نرم‌کننده و ماسک مو,لطفا موجودش کنین تا بلک فرایدی تموم نشده من اینو میخوام به هوای این خریدمو هی تکمیل نمیکنم :(,4,true,2017-11-23T11:24:54.0366667+00:00,خنثی,0.35,موجودی کالا | تجربه محصول,موجودی کالا,,false,ندارد,false,
ماسک مو 10 کاره,https://www.khanoumi.com/products/revlon-uniq-one-superior-hair-mask-16446,نرم‌کننده و ماسک مو,لطفا تخفيف ٥٠٪‏ براش بزاريد ,11,true,2016-10-30T20:17:50.8333333+00:00,خنثی,0.35,تخفیف,تخفیف,,false,ندارد,false,
کرم موهای فر شاین,https://www.khanoumi.com/products/schwarzkopf-shine-hair-cream-16461,کرم و مرطوب‌کننده صورت,سلام.من برای اولین بار ازین فروشگاه خرید کردم.نحوه و زمان ارسال بسیار عالی و رضایتبخش بود اما این محصول و سایر محصولات ارسالی هیچکدام دارای برچسب شبنم که نشان دهنده اصالت کالا میباشند نبود که این مسئله باعث ایجاد تردید در مورد اصل بودن کالا در مشتری می شود .,0,true,2017-07-31T14:50:27.5266667+00:00,مثبت,0.79,اصالت کالا | ارسال کالا | تجربه محصول | رضایت کلی,اصالت کالا,,false,ندارد,false,
