نام محصول,لینک محصول,دسته محصول,متن کامنت,تعداد لایک,خریدار,تاریخ ثبت,احساس نظر,اطمینان احساس,دسته‌بندی‌ها,دسته اصلی,مشکلات,مشکل‌دار,شدت مشکل,قصد ترک,نشانه‌های ترک
محلول تقویت کننده و محرک رشد مژه استریل 3 میلی لیتر,https://www.khanoumi.com/products/excilia-bimatoprost-ophthalmic-topical-solution-31628,سایر محصولات,برای من زیاد موثر نبود,0,true,2025-04-10T20:36:44.8672652+00:00,خنثی,0.35,تجربه محصول,تجربه محصول,,false,ندارد,false,
محلول تقویت کننده و محرک رشد مژه استریل 3 میلی لیتر,https://www.khanoumi.com/products/excilia-bimatoprost-ophthalmic-topical-solution-31628,سایر محصولات,عالیه. من مژه‌هام فوق‌العاده کوتاه بود،,0,true,2025-04-07T20:42:44.8658907+00:00,مثبت,0.91,رضایت کلی,رضایت کلی,,false,ندارد,false,
محلول تقویت کننده و محرک رشد مژه استریل 3 میلی لیتر,https://www.khanoumi.com/products/excilia-bimatoprost-ophthalmic-topical-solution-31628,سایر محصولات,خوبه,0,true,2025-04-07T07:08:34.1306891+00:00,مثبت,0.67,رضایت کلی,رضایت کلی,,false,ندارد,false,
محلول تقویت کننده و محرک رشد مژه استریل 3 میلی لیتر,https://www.khanoumi.com/products/excilia-bimatoprost-ophthalmic-topical-solution-31628,سایر محصولات,بسیار مزخرررف,0,true,2025-04-04T12:42:26.0206027+00:00,خنثی,0.35,سایر,سایر,,false,ندارد,false,
محلول تقویت کننده و محرک رشد مژه استریل 3 میلی لیتر,https://www.khanoumi.com/products/excilia-bimatoprost-ophthalmic-topical-solution-31628,سایر محصولات,"زمانی که استفاده کردم چشمام حساسیت نشون داد
راضی نبودم",0,true,2025-04-03T21:36:19.5260398+00:00,منفی,0.79,حساسیت و واکنش پوست/مو | تجربه محصول,حساسیت و واکنش پوست/مو,حساسیت و واکنش پوست/مو,true,بالا,false,
محلول تقویت کننده و محرک رشد مژه استریل 3 میلی لیتر,https://www.khanoumi.com/products/excilia-bimatoprost-ophthalmic-topical-solution-31628,سایر محصولات,تازه گرفتم نمیتونم راجب کاراییش نظر بدم ولی این چه پکیجینگه افتضایه! از دردسرش موقع زدن بگذریم میخوای یه قطره بریزی رو اپلیکاتور هی از اون موهای اپلیکاتور سر میخوره دوباره میریزی دوباره سر میخوره خیلیم حجمش زیاده اخه کلا یذرس اونم نصفه پره! چیه واقعا درست کنید اینو,0,true,2025-03-15T22:08:20.5392194+00:00,خنثی,0.35,اثربخشی | تجربه محصول,اثربخشی,,false,ندارد,false,
محلول تقویت کننده و محرک رشد مژه استریل 3 میلی لیتر,https://www.khanoumi.com/products/excilia-bimatoprost-ophthalmic-topical-solution-31628,سایر محصولات,واقعا این چه اپلیکاتوری داره اصلا قطره داخلش نمی‌مونه قطره ها می‌ریزه کاش مثل سریتا بود تا راحت میشد ازش استفاده کرد من که تاثیری ندیدم و دیگه ازش تهیه نمیکنم,0,true,2025-03-13T23:18:35.4178637+00:00,خنثی,0.35,اثربخشی,اثربخشی,,false,ندارد,false,
محلول تقویت کننده و محرک رشد مژه استریل 3 میلی لیتر,https://www.khanoumi.com/products/excilia-bimatoprost-ophthalmic-topical-solution-31628,سایر محصولات,"خانومیا شما موقع استفاده مژه هاتون ریزش نداشته؟
من به جای اینکه رشد کنن مژه هام می‌ریزه نمیدونم چرا
یکی دوتام نه چهار پنج تا
دوسه هفتس شروع کردم",0,true,2025-03-13T20:15:35.6749096+00:00,خنثی,0.35,تجربه محصول,تجربه محصول,,false,ندارد,false,
محلول تقویت کننده و محرک رشد مژه استریل 3 میلی لیتر,https://www.khanoumi.com/products/excilia-bimatoprost-ophthalmic-topical-solution-31628,سایر محصولات,"واقعا این چه اپلیکاتوریه؟ 
یک عالمه پرز داره دو‌قطره توش گم میشه! بعد نمیشه دقیقا پشت پلک موژه مالید نصف پلکو میماله! اپلیکاتورس‌باید مث سریتا بشه",0,true,2025-03-10T20:30:57.2328592+00:00,خنثی,0.35,تجربه محصول,تجربه محصول,,false,ندارد,false,
محلول تقویت کننده و محرک رشد مژه استریل 3 میلی لیتر,https://www.khanoumi.com/products/excilia-bimatoprost-ophthalmic-topical-solution-31628,سایر محصولات,من که یک ماهه مرتب دارم استفاده میکنم هنوز که نتیجه ای ندیدم نمیدونم چطور بعضیا اینقدر بزرگش میکنن وتعریف الکی,0,true,2025-03-05T20:22:16.4631255+00:00,خنثی,0.35,اثربخشی | تجربه محصول,اثربخشی,,false,ندارد,false,
