نام محصول,لینک محصول,دسته محصول,متن کامنت,تعداد لایک,خریدار,تاریخ ثبت,احساس نظر,اطمینان احساس,دسته‌بندی‌ها,دسته اصلی,مشکلات,مشکل‌دار,شدت مشکل,قصد ترک,نشانه‌های ترک
ژل آبرسان کامان مدل Aloevera حجم 400 میلی لیتر,https://www.khanoumi.com/products/comeon-aloevera-concentrate-400ml-29108,کرم و مرطوب‌کننده صورت,خیلی معمولیه.,0,true,2026-01-28T16:06:41.8618363+03:30,خنثی,0.35,نارضایتی کلی,نارضایتی کلی,,false,ندارد,false,
ژل آبرسان کامان مدل Aloevera حجم 400 میلی لیتر,https://www.khanoumi.com/products/comeon-aloevera-concentrate-400ml-29108,کرم و مرطوب‌کننده صورت,در حد کمی مرطوب کنندگی داره و حس خوبی به پوست میده ولی اثرش زود از بین می‌ره فکر میکنم برای پوستهای چرب بهتره,0,true,2026-01-18T15:57:22.4293526+03:30,خنثی,0.35,رضایت کلی,رضایت کلی,,false,ندارد,false,
ژل آبرسان کامان مدل Aloevera حجم 400 میلی لیتر,https://www.khanoumi.com/products/comeon-aloevera-concentrate-400ml-29108,کرم و مرطوب‌کننده صورت,"خیلی خوب بود فقط احساس کردم دیر جذب میشه دوباره شاید بخرمش 
توی روتین شب بایه ابرسان دیکه ترکیبش میکنم احساس میکنم بهتر میشه",0,true,2026-01-08T15:40:05.0373688+03:30,مثبت,0.91,رضایت کلی,رضایت کلی,,false,ندارد,false,
ژل آبرسان کامان مدل Aloevera حجم 400 میلی لیتر,https://www.khanoumi.com/products/comeon-aloevera-concentrate-400ml-29108,کرم و مرطوب‌کننده صورت,عالی,0,true,2025-12-27T11:49:16.183309+03:30,مثبت,0.67,رضایت کلی,رضایت کلی,,false,ندارد,false,
ژل آبرسان کامان مدل Aloevera حجم 400 میلی لیتر,https://www.khanoumi.com/products/comeon-aloevera-concentrate-400ml-29108,کرم و مرطوب‌کننده صورت,"از نظر جنس و کیفیت و کارایی بسیار عالی است و مدتهاست که استفاده می کنم و راضی ام 
درضمن واسه سوختگی هم مناسبه وقتی پمادهای سوختگی دم دست نیست کارایی خوبی داره و التیام بخش هست",0,true,2025-12-10T01:17:23.2986672+03:30,مثبت,0.91,اثربخشی | رضایت کلی | کیفیت محصول | سؤال و ابهام,کیفیت محصول,,false,ندارد,false,
ژل آبرسان کامان مدل Aloevera حجم 400 میلی لیتر,https://www.khanoumi.com/products/comeon-aloevera-concentrate-400ml-29108,کرم و مرطوب‌کننده صورت,اصلااااا خوب نیس حیف پول,0,true,2025-11-27T07:19:03.2724079+03:30,مثبت,0.67,رضایت کلی,رضایت کلی,,false,ندارد,false,
ژل آبرسان کامان مدل Aloevera حجم 400 میلی لیتر,https://www.khanoumi.com/products/comeon-aloevera-concentrate-400ml-29108,کرم و مرطوب‌کننده صورت,"قشنگ انگار آلوئه ورا رو داری میزنی به پوستت 
منتها بی دردسر
خیلی هم خوبه",0,true,2025-11-24T00:12:33.4205201+03:30,مثبت,0.67,رضایت کلی,رضایت کلی,,false,ندارد,false,
ژل آبرسان کامان مدل Aloevera حجم 400 میلی لیتر,https://www.khanoumi.com/products/comeon-aloevera-concentrate-400ml-29108,کرم و مرطوب‌کننده صورت,"تقریبا 3 ماهی‌هست بعد از حمام روزانه استفاده میکنم
لک هایه صورتم رو خیلی کمرنگ کرده",0,true,2025-11-24T00:10:48.556202+03:30,خنثی,0.35,تجربه محصول | نحوه استفاده,نحوه استفاده,,false,ندارد,false,
ژل آبرسان کامان مدل Aloevera حجم 400 میلی لیتر,https://www.khanoumi.com/products/comeon-aloevera-concentrate-400ml-29108,کرم و مرطوب‌کننده صورت,بوی خوبی داره ولی زیاد تاثیر نداره کرمو مرطوب کننده و آبرسانو به ژل ترجیح میدم,0,true,2025-11-15T10:44:52.9800813+03:30,خنثی,0.35,اثربخشی | بو و رایحه,بو و رایحه,,false,ندارد,false,
ژل آبرسان کامان مدل Aloevera حجم 400 میلی لیتر,https://www.khanoumi.com/products/comeon-aloevera-concentrate-400ml-29108,کرم و مرطوب‌کننده صورت,اصلا خوب نیست پوست دستمو خشک ترکرد بعد استفاده,0,true,2025-11-13T17:34:39.202378+03:30,منفی,0.67,رضایت کلی,رضایت کلی,,false,ندارد,false,
ژل آبرسان کامان مدل Aloevera حجم 400 میلی لیتر,https://www.khanoumi.com/products/comeon-aloevera-concentrate-400ml-29108,کرم و مرطوب‌کننده صورت,من راضیم برای دست خیلی خوبه,0,true,2025-11-06T14:32:50.6966373+03:30,مثبت,0.95,رضایت کلی,رضایت کلی,,false,ندارد,false,
ژل آبرسان کامان مدل Aloevera حجم 400 میلی لیتر,https://www.khanoumi.com/products/comeon-aloevera-concentrate-400ml-29108,کرم و مرطوب‌کننده صورت,خیلی بوی الکل میده,0,true,2025-10-24T18:00:34.2456056+03:30,خنثی,0.35,بو و رایحه,بو و رایحه,,false,ندارد,false,
ژل آبرسان کامان مدل Aloevera حجم 400 میلی لیتر,https://www.khanoumi.com/products/comeon-aloevera-concentrate-400ml-29108,کرم و مرطوب‌کننده صورت,برای افرادی ک نمیخوان پوستشون چرب بشه قابل قبوله ولی اگر پوست خشک دارید تاثیری نداره و کرم مرطوب کننده بهتره,0,true,2025-10-17T18:51:18.7546621+03:30,خنثی,0.35,اثربخشی,اثربخشی,,false,ندارد,false,
ژل آبرسان کامان مدل Aloevera حجم 400 میلی لیتر,https://www.khanoumi.com/products/comeon-aloevera-concentrate-400ml-29108,کرم و مرطوب‌کننده صورت,خوب نیس نیم ساعت دستو مرطوب میکنه و تمام با تخفیف زیر 50٪نخرید برای دست و بدن بد نیس,0,true,2025-10-16T08:10:02.236995+03:30,ترکیبی,0.66,تخفیف,تخفیف,تخفیف,true,پایین,false,
ژل آبرسان کامان مدل Aloevera حجم 400 میلی لیتر,https://www.khanoumi.com/products/comeon-aloevera-concentrate-400ml-29108,کرم و مرطوب‌کننده صورت,بد نیست,0,true,2025-09-23T13:25:02.6788386+03:30,مثبت,0.67,نارضایتی کلی,نارضایتی کلی,,false,ندارد,false,
ژل آبرسان کامان مدل Aloevera حجم 400 میلی لیتر,https://www.khanoumi.com/products/comeon-aloevera-concentrate-400ml-29108,کرم و مرطوب‌کننده صورت,"باعث ابرسانی میشه درسته
امابرای نرم کردن باید نرم کننده یا مرطوب کننده بزنید
حجمش عالیه
تازه دارم استفاده میکنم تاثیر الوئه ورا داشتنش به مرور باید مشخص شه!",0,true,2025-08-30T09:25:44.7924298+00:00,مثبت,0.79,اثربخشی | رضایت کلی | تجربه محصول,اثربخشی,,false,ندارد,false,
ژل آبرسان کامان مدل Aloevera حجم 400 میلی لیتر,https://www.khanoumi.com/products/comeon-aloevera-concentrate-400ml-29108,کرم و مرطوب‌کننده صورت,"آبرسان خیلی خوبیه 
اکثر مواقع همینو سفارش میدم 
حالت لیفت کننده پوست هم انجام میشه با استفاده از این ژل 
مرسی از خانومی",0,true,2025-08-13T11:22:47.291652+00:00,مثبت,0.79,رضایت کلی,رضایت کلی,,false,ندارد,false,
ژل آبرسان کامان مدل Aloevera حجم 400 میلی لیتر,https://www.khanoumi.com/products/comeon-aloevera-concentrate-400ml-29108,کرم و مرطوب‌کننده صورت,سلام.من برای دست و پا استفاده می کنم خیلی عالیه دست رو لطیف و نرم میکنه ولی برای صورت تجربه نداشتم,0,true,2025-07-19T05:49:33.5728409+00:00,مثبت,0.79,رضایت کلی,رضایت کلی,,false,ندارد,false,
ژل آبرسان کامان مدل Aloevera حجم 400 میلی لیتر,https://www.khanoumi.com/products/comeon-aloevera-concentrate-400ml-29108,کرم و مرطوب‌کننده صورت,از همه نظر عالی حجمش خوبه و برای پوست ملتهب و آفتاب سوختگی خیلی خوبه خنک میکنه نرم میکنه و در کل خیلی عالیه بوی خوبی هم داره زودم جذب پوست میشه حتی اگ خیلی بزنی,0,true,2025-07-03T22:00:01.1968613+00:00,مثبت,0.95,رضایت کلی | بو و رایحه,بو و رایحه,,false,ندارد,false,
ژل آبرسان کامان مدل Aloevera حجم 400 میلی لیتر,https://www.khanoumi.com/products/comeon-aloevera-concentrate-400ml-29108,کرم و مرطوب‌کننده صورت,به نسبت قیمتش حجمش خیلی خوبه ولی خیلی رقیق و وقتی میزنی چند دقیقه اول دستو لیز میکنه، واسه آب رسانی عمیق این مدل آلوئه وراش خیلی خوب نیست ولی ب طور کلی معمولیه و ارزش خرید داره,0,true,2025-05-15T21:58:08.4167908+00:00,مثبت,0.67,رضایت کلی | قیمت | نارضایتی کلی,قیمت,,false,ندارد,false,
ژل آبرسان کامان مدل Aloevera حجم 400 میلی لیتر,https://www.khanoumi.com/products/comeon-aloevera-concentrate-400ml-29108,کرم و مرطوب‌کننده صورت,رقیقه بوی الکل میده پوستو خشک میکنه میسوزونه,0,true,2025-03-11T14:12:13.1110033+00:00,خنثی,0.35,بو و رایحه,بو و رایحه,,false,ندارد,false,
ژل آبرسان کامان مدل Aloevera حجم 400 میلی لیتر,https://www.khanoumi.com/products/comeon-aloevera-concentrate-400ml-29108,کرم و مرطوب‌کننده صورت,خیلی عالی بود ممنون,0,true,2025-03-08T18:46:47.4651127+00:00,مثبت,0.91,رضایت کلی,رضایت کلی,,false,ندارد,false,
ژل آبرسان کامان مدل Aloevera حجم 400 میلی لیتر,https://www.khanoumi.com/products/comeon-aloevera-concentrate-400ml-29108,کرم و مرطوب‌کننده صورت,اصلا خوب نیست خیلی رقیقه و قشنگ بوی الکل میده,0,true,2025-02-04T17:50:18.7726561+00:00,منفی,0.67,بو و رایحه,بو و رایحه,بو و رایحه,true,پایین,false,
ژل آبرسان کامان مدل Aloevera حجم 400 میلی لیتر,https://www.khanoumi.com/products/comeon-aloevera-concentrate-400ml-29108,کرم و مرطوب‌کننده صورت,"خیلی خوبه
هم بوی خوبی داره
هم آبرسانی خوبی داره
زود جذب میشه
نسبت به قیمتش هم حجمش خوبه هم خودش",0,true,2024-12-17T14:03:40.4293218+00:00,مثبت,0.91,رضایت کلی | بو و رایحه,بو و رایحه,,false,ندارد,false,
ژل آبرسان کامان مدل Aloevera حجم 400 میلی لیتر,https://www.khanoumi.com/products/comeon-aloevera-concentrate-400ml-29108,کرم و مرطوب‌کننده صورت,خوب بود,0,true,2024-11-29T11:43:18.6032317+00:00,مثبت,0.79,رضایت کلی,رضایت کلی,,false,ندارد,false,
ژل آبرسان کامان مدل Aloevera حجم 400 میلی لیتر,https://www.khanoumi.com/products/comeon-aloevera-concentrate-400ml-29108,کرم و مرطوب‌کننده صورت,من پوستم خشکه و چندماهه ازین محصول استفاده میکنم و راضیم,0,true,2024-11-13T04:07:54.4633116+00:00,مثبت,0.79,تجربه محصول | حساسیت و واکنش پوست/مو | رضایت کلی,حساسیت و واکنش پوست/مو,,false,ندارد,false,
ژل آبرسان کامان مدل Aloevera حجم 400 میلی لیتر,https://www.khanoumi.com/products/comeon-aloevera-concentrate-400ml-29108,کرم و مرطوب‌کننده صورت,اصلا خوب نبود پوستم پر از جوش های چرکی وگوشتی وحشتناک شد,0,true,2024-10-28T18:40:38.3650003+00:00,منفی,0.91,نارضایتی کلی | حساسیت و واکنش پوست/مو,حساسیت و واکنش پوست/مو,نارضایتی کلی | حساسیت و واکنش پوست/مو,true,بالا,false,
ژل آبرسان کامان مدل Aloevera حجم 400 میلی لیتر,https://www.khanoumi.com/products/comeon-aloevera-concentrate-400ml-29108,کرم و مرطوب‌کننده صورت,سلام عالیه برا پوست و آبرسانی خوبی داره,0,true,2024-07-22T19:56:47+00:00,مثبت,0.79,رضایت کلی,رضایت کلی,,false,ندارد,false,
ژل آبرسان کامان مدل Aloevera حجم 400 میلی لیتر,https://www.khanoumi.com/products/comeon-aloevera-concentrate-400ml-29108,کرم و مرطوب‌کننده صورت,"این محصول عالیههه من چند بار سفارش دادم 
پوستم خیلی خشک و حساسه 
اول روی سطح پوست صورتم ژل آلوئه ورا کامان رو میزنم و بلافاصله کرم مرطوب کننده کامان رو میزنم و از نتیجه ش لذت میبرم",0,true,2024-06-29T16:12:41+00:00,مثبت,0.79,تجربه محصول | رضایت کلی | اثربخشی,اثربخشی,,false,ندارد,false,
ژل آبرسان کامان مدل Aloevera حجم 400 میلی لیتر,https://www.khanoumi.com/products/comeon-aloevera-concentrate-400ml-29108,کرم و مرطوب‌کننده صورت,"امروز به دستم رسید و متوجه شدم مناسب پوست خشک و حساسه،پوست صورتمو دچار کشیدگی کرد اصلا خوب نبود
من کرم آبرسان کامان رو داشتم اون خوب بود فکر میکردم این ژل هم همون اندازه خوب باشه ولی اصلا خوب نیست",0,true,2024-05-19T19:40:55+00:00,ترکیبی,0.79,نارضایتی کلی | نیاز به مشاوره | ارسال کالا,ارسال کالا,نارضایتی کلی | ارسال کالا,true,متوسط,false,
