نام محصول,لینک محصول,دسته محصول,متن کامنت,تعداد لایک,خریدار,تاریخ ثبت,احساس نظر,اطمینان احساس,دسته‌بندی‌ها,دسته اصلی,مشکلات,مشکل‌دار,شدت مشکل,قصد ترک,نشانه‌های ترک
رژ لب مایع مات مدل کالرسن سیشنال,https://www.khanoumi.com/products/maybelline-color-sensational-vivid-matte-lipstick-17707,رژ لب,همون طور که سایر دوستان هم نوشتن برخلاف چیزی که تو عکس ها هست، رو لب مات نمیشه.,9,true,2019-05-02T19:57:40.8566667+00:00,خنثی,0.35,رضایت کلی,رضایت کلی,,false,ندارد,false,
رژ لب مایع مات مدل کالرسن سیشنال,https://www.khanoumi.com/products/maybelline-color-sensational-vivid-matte-lipstick-17707,رژ لب,اصلا راضی نبودم .مات نبود بلکه کاملا براق بوده افتضاح بود و اصلا اون رنگی نبود که اینجاست,23,true,2019-02-18T20:34:37.0066667+00:00,منفی,0.79,نارضایتی کلی | کیفیت محصول | رنگ و شید,کیفیت محصول,نارضایتی کلی | کیفیت محصول | رنگ و شید,true,متوسط,false,
رژ لب مایع مات مدل کالرسن سیشنال,https://www.khanoumi.com/products/maybelline-color-sensational-vivid-matte-lipstick-17707,رژ لب,خیلی زود پخش میشه و اصلا مات نیست و خیلی چرب,32,true,2019-01-13T18:51:32.3866667+00:00,خنثی,0.35,تجربه محصول,تجربه محصول,,false,ندارد,false,
رژ لب مایع مات مدل کالرسن سیشنال,https://www.khanoumi.com/products/maybelline-color-sensational-vivid-matte-lipstick-17707,رژ لب,"من این محصول رو خریدم، رنگش صورتیه و خیلی چربه و زود میره.دور لب بعد از یک ساعت جوری پخش میشه انگار ماکارونی خوردی.اصلن هم مات نیست،
من که خیلی ناراضیم از خریدم👎🏻",14,true,2019-01-13T00:04:18.3833333+00:00,ترکیبی,0.82,تجربه محصول | نارضایتی کلی | رضایت کلی,تجربه محصول,نارضایتی کلی,true,متوسط,false,
رژ لب مایع مات مدل کالرسن سیشنال,https://www.khanoumi.com/products/maybelline-color-sensational-vivid-matte-lipstick-17707,رژ لب,من این رژلب خریدم اما رنگش مرجانی نیست و صورتیه و ماتم نیست روغنی هست و وقتی به شما اطلاع دادم جواب درستی ندادین و گفتین برند رنگشو معرفی کرده در صورتیکه من به شما اعتماد کردم و از سایت شما خریداری کردم شما وقتی محصولیو معرفی می کنین باید اول خودتون از صحت اطلاعات اون مطمین باشین و بعد بزارید برای فروش ,27,true,2019-01-12T16:29:45.11+00:00,خنثی,0.35,تجربه محصول | سایت و اپلیکیشن,سایت و اپلیکیشن,,false,ندارد,false,
رژ لب مایع مات مدل کالرسن سیشنال,https://www.khanoumi.com/products/maybelline-color-sensational-vivid-matte-lipstick-17707,رژ لب,من با اینکه تو شانس و با قیمت خیلی مناسب خریدم ولی اصلا راضی نیستم. چربه اصلا مات نمیشه و زودم پاک میشه و همونطور که دوستان گفتن مزه عطر داره. در کل اصلا خوشم نیومد و از میبیلین توقع بالاتر ازین داشتم ,8,true,2019-01-06T15:29:51.6733333+00:00,منفی,0.67,قیمت | تجربه محصول,قیمت,قیمت,true,پایین,false,
رژ لب مایع مات مدل کالرسن سیشنال,https://www.khanoumi.com/products/maybelline-color-sensational-vivid-matte-lipstick-17707,رژ لب,اصلا مات نیست کاملا چرب ه,12,true,2018-12-16T13:03:33.6533333+00:00,خنثی,0.35,تجربه محصول,تجربه محصول,,false,ندارد,false,
رژ لب مایع مات مدل کالرسن سیشنال,https://www.khanoumi.com/products/maybelline-color-sensational-vivid-matte-lipstick-17707,رژ لب,خیلی خوشگله ولی ایرادی ک داره اینه که طعم عطر میده با اینکه خوشبوعه ولی انگار مدااام مزه عطر تو دهنته!!,19,true,2018-12-09T03:17:20.2166667+00:00,خنثی,0.35,بو و رایحه,بو و رایحه,,false,ندارد,false,
رژ لب مایع مات مدل کالرسن سیشنال,https://www.khanoumi.com/products/maybelline-color-sensational-vivid-matte-lipstick-17707,رژ لب,بافت مخملی و سبکش بی نظیره,11,true,2018-11-24T00:00:19.2366667+00:00,خنثی,0.35,بافت محصول,بافت محصول,,false,ندارد,false,
کرم پودر براق کننده مایع مدل ساتین حجم 30 میلی لیتر,https://www.khanoumi.com/products/maybelline-dream-satin-fluid-17713,کرم پودر و فونداسیون,سلام.من دوماهه دارم ازین کرم پودر استفاده میکنم.بافتش واقعا سبکه حتی در مقایسه با ضدافتاب های معروفی چون الارو.رنگش طبیعی و موندگاریشم تقریبا ۸ ساعته.پوشش دهیش متوسط به بالاس.جوش نمیزنه و راحت روی پوست میخوابه.دوسش دارم واقعا.,14,true,2018-02-03T19:09:21.43+00:00,خنثی,0.35,تجربه محصول | اثربخشی | بافت محصول | حساسیت و واکنش پوست/مو,حساسیت و واکنش پوست/مو,,false,ندارد,false,
پودر برنزه کننده مدل دریم سان,https://www.khanoumi.com/products/maybelline-dream-bronze-bb-cream-17714,سایر محصولات,خیلی پودر برنز خوشرنگیه شماره دو برای پوس گندمی روشن عالیه ازین پودرای خیلی پررنگ نیست  که یه دور بزنین کامل برنز کننه پوستو خیلی ملایمه و تون قشنگی داره من  که خیلی دوسش دارم,4,true,2017-08-19T11:35:22.01+00:00,مثبت,0.79,رضایت کلی,رضایت کلی,,false,ندارد,false,
کرم پودر 24 ساعته مدل سوپراستی مناسب انواع پوست,https://www.khanoumi.com/products/maybelline-superstay-foundation-17716,کرم پودر و فونداسیون,"سلام،من واقعا از اين كرم پودر راضى ام،ولى اصلااااا پيدا نميكنم كه بخوام دوباره بخرم
ديگه موجود نميشه؟",9,true,2018-09-28T20:50:03.1533333+00:00,خنثی,0.35,موجودی کالا,موجودی کالا,,false,ندارد,false,
کرم پودر 24 ساعته مدل سوپراستی مناسب انواع پوست,https://www.khanoumi.com/products/maybelline-superstay-foundation-17716,کرم پودر و فونداسیون,چرا تخفيفش لحاظ نميشه؟ از ٧٠ هزار به ٤٠ هزار كاهش يافته اما موقع پرداخت همون ٧٠ هزار تومنه؟ يعني چي؟؟؟؟,1,true,2018-08-22T13:07:19.3033333+00:00,خنثی,0.35,تخفیف | پرداخت,پرداخت,,false,ندارد,false,
