نام محصول,لینک محصول,دسته محصول,متن کامنت,تعداد لایک,خریدار,تاریخ ثبت,احساس نظر,اطمینان احساس,دسته‌بندی‌ها,دسته اصلی,مشکلات,مشکل‌دار,شدت مشکل,قصد ترک,نشانه‌های ترک
کرم ضد آفتاب و ضد لک بی رنگ مدل SPF50 مناسب پوست چرب و آکنه دار حجم 40 میلی لیتر,https://www.khanoumi.com/products/lafarrerr-anti-spot-spf50-sunscreen-cream-for-oily-and-acne-prone-skin-25318,ضدآفتاب,عالی ... اصلا چرب نیست و سفیدی باقی نمیمونه روی پوست,0,true,2026-01-02T18:58:14.8214484+03:30,مثبت,0.67,تجربه محصول | رضایت کلی,تجربه محصول,,false,ندارد,false,
کرم ضد آفتاب و ضد لک بی رنگ مدل SPF50 مناسب پوست چرب و آکنه دار حجم 40 میلی لیتر,https://www.khanoumi.com/products/lafarrerr-anti-spot-spf50-sunscreen-cream-for-oily-and-acne-prone-skin-25318,ضدآفتاب,جزو معدود ضد آفتاباییه که چندبار دارم شارژش می‌کنم,0,true,2025-12-29T00:29:03.142743+03:30,خنثی,0.35,ترکیبات,ترکیبات,,false,ندارد,false,
کرم ضد آفتاب و ضد لک بی رنگ مدل SPF50 مناسب پوست چرب و آکنه دار حجم 40 میلی لیتر,https://www.khanoumi.com/products/lafarrerr-anti-spot-spf50-sunscreen-cream-for-oily-and-acne-prone-skin-25318,ضدآفتاب,نیاز به تعریف نداره عالیه,0,true,2025-12-18T10:17:16.7654988+03:30,منفی,0.79,رضایت کلی,رضایت کلی,,false,ندارد,false,
کرم ضد آفتاب و ضد لک بی رنگ مدل SPF50 مناسب پوست چرب و آکنه دار حجم 40 میلی لیتر,https://www.khanoumi.com/products/lafarrerr-anti-spot-spf50-sunscreen-cream-for-oily-and-acne-prone-skin-25318,ضدآفتاب,"بهترین ضدافتاب پوست چرب ایرانی بدون اغراق همینه
برای بار دهم خریدمش",0,true,2025-12-14T22:40:46.266629+03:30,مثبت,0.67,تجربه محصول | رضایت کلی,تجربه محصول,,false,ندارد,false,
کرم ضد آفتاب و ضد لک بی رنگ مدل SPF50 مناسب پوست چرب و آکنه دار حجم 40 میلی لیتر,https://www.khanoumi.com/products/lafarrerr-anti-spot-spf50-sunscreen-cream-for-oily-and-acne-prone-skin-25318,ضدآفتاب,بسیار سبک و خوب هست،قبلا خریده بودم مجددا دوتای دیگه سفارش دادم.,0,true,2025-12-09T20:19:53.4775726+03:30,مثبت,0.67,تجربه محصول,تجربه محصول,,false,ندارد,false,
کرم ضد آفتاب و ضد لک بی رنگ مدل SPF50 مناسب پوست چرب و آکنه دار حجم 40 میلی لیتر,https://www.khanoumi.com/products/lafarrerr-anti-spot-spf50-sunscreen-cream-for-oily-and-acne-prone-skin-25318,ضدآفتاب,"خیلی عالیه 
مخصوصا اگر تخفیف داشته باشه",0,true,2025-12-07T22:37:06.0977229+03:30,مثبت,0.79,تخفیف | رضایت کلی,تخفیف,,false,ندارد,false,
کرم ضد آفتاب و ضد لک بی رنگ مدل SPF50 مناسب پوست چرب و آکنه دار حجم 40 میلی لیتر,https://www.khanoumi.com/products/lafarrerr-anti-spot-spf50-sunscreen-cream-for-oily-and-acne-prone-skin-25318,ضدآفتاب,من چندوقت خریدم خیلی خوبه بعد استفاده نه پوست چرب میشه وبرق نمینداز سنگینم نیست ولی قیمتش خیلی بالاست وحجمش خیلی کمه,0,true,2025-12-04T11:14:28.5120396+03:30,مثبت,0.79,رضایت کلی | تجربه محصول,تجربه محصول,,false,ندارد,false,
کرم ضد آفتاب و ضد لک بی رنگ مدل SPF50 مناسب پوست چرب و آکنه دار حجم 40 میلی لیتر,https://www.khanoumi.com/products/lafarrerr-anti-spot-spf50-sunscreen-cream-for-oily-and-acne-prone-skin-25318,ضدآفتاب,عالی,0,true,2025-11-28T00:14:18.7348709+03:30,مثبت,0.67,رضایت کلی,رضایت کلی,,false,ندارد,false,
کرم ضد آفتاب و ضد لک بی رنگ مدل SPF50 مناسب پوست چرب و آکنه دار حجم 40 میلی لیتر,https://www.khanoumi.com/products/lafarrerr-anti-spot-spf50-sunscreen-cream-for-oily-and-acne-prone-skin-25318,ضدآفتاب,ضد آفتاب خوبیه،البته بگم خوب بود جدیدا با قیمتهای نجومی و کیفیتش خیلی اومده پایین،روی پوست پیل میشه،از روش بخوای کرم پودر هم بزنی دیگه ناجور پیل میشه،قبلا خیلی راضی بودم،تنها ضد آفتابی بود که به پوست چرب و مختلط من میساخت،بدون براقی مناسب تابستان هم بود،ولی الان هم قیمتش روز به روز می‌ره بالا هم کیفیتش میاد پایین حجمش هم که خیلی کمه,0,true,2025-11-25T23:27:08.3284954+03:30,مثبت,0.91,کیفیت محصول | ترکیبات | تجربه محصول,کیفیت محصول,,false,ندارد,false,
کرم ضد آفتاب و ضد لک بی رنگ مدل SPF50 مناسب پوست چرب و آکنه دار حجم 40 میلی لیتر,https://www.khanoumi.com/products/lafarrerr-anti-spot-spf50-sunscreen-cream-for-oily-and-acne-prone-skin-25318,ضدآفتاب,من ک چندساله استفاده میکنم عالیه,0,true,2025-11-22T11:12:16.1465423+03:30,مثبت,0.79,رضایت کلی | تجربه محصول,تجربه محصول,,false,ندارد,false,
