نام محصول,لینک محصول,دسته محصول,متن کامنت,تعداد لایک,خریدار,تاریخ ثبت,احساس نظر,اطمینان احساس,دسته‌بندی‌ها,دسته اصلی,مشکلات,مشکل‌دار,شدت مشکل,قصد ترک,نشانه‌های ترک
سرم دور چشم اکسپرتیج,https://www.khanoumi.com/products/ardene-expert-age-eye-contour-serum-23858,سرم پوست,لطفاً  شارژ کنید با تخفیف ویژه ,0,true,2023-12-19T23:29:12+00:00,خنثی,0.35,تخفیف | موجودی کالا,موجودی کالا,موجودی کالا,true,متوسط,false,
سرم دور چشم اکسپرتیج,https://www.khanoumi.com/products/ardene-expert-age-eye-contour-serum-23858,سرم پوست,فوق العادست یکساله استفاده میکنم چروکو کامل رفع کرد به جز خیلی عمیقا ,16,true,2021-09-11T11:52:58+00:00,خنثی,0.35,رضایت کلی | تجربه محصول,تجربه محصول,,false,ندارد,false,
سرم ویتامین سی مدل C پرایم حجم 30 میلی لیتر,https://www.khanoumi.com/products/prime-vitamin-c-serum-23844,سرم پوست,رو پوست حس خوبی میده بافت چسبناک وغلیظ داره ولی زود جذب میشه وبه مرور روشن هم میکنه,0,true,2024-10-08T20:29:09.882652+00:00,خنثی,0.35,بافت محصول,بافت محصول,,false,ندارد,false,
سرم ویتامین سی مدل C پرایم حجم 30 میلی لیتر,https://www.khanoumi.com/products/prime-vitamin-c-serum-23844,سرم پوست,من دو سه هفته ایی میشه استفاده میکنم تقریبا پوست خشکی دارم و شب ها این محصول و استفاده میکنم واقعا هم پوست و نرم تر میکنه و هم لیفت میکنه یکم و در نهایت نسبت به قبل پوستم خیلی روشن تر شده من که خیلی راضیم و باز هم خریداری میکنم از این محصول,0,true,2024-09-22T16:25:02+00:00,مثبت,0.79,تجربه محصول | رضایت کلی,تجربه محصول,,false,ندارد,false,
سرم ویتامین سی مدل C پرایم حجم 30 میلی لیتر,https://www.khanoumi.com/products/prime-vitamin-c-serum-23844,سرم پوست,بسیار عالی بود برای من که پوست خشکی داشتم هم آبرسانی رو انجام میده هم روشن میکنه پوست رو,0,true,2024-09-02T14:31:23+00:00,مثبت,0.79,رضایت کلی,رضایت کلی,,false,ندارد,false,
سرم ویتامین سی مدل C پرایم حجم 30 میلی لیتر,https://www.khanoumi.com/products/prime-vitamin-c-serum-23844,سرم پوست,برای اولین بار سفارش دادم ولی راضی نبودم صورتم پر جوش شد فقط یکم پوست رو نرم میکنه وگرنه نه ضد لک بود نه  روشن کننده حجم خیلی کمی داره نسبت به قیمت اصلا به صرفه نیست,0,true,2024-09-02T07:44:33+00:00,منفی,0.67,قیمت | حجم و مقدار | حساسیت و واکنش پوست/مو | تجربه محصول,حساسیت و واکنش پوست/مو,قیمت | حجم و مقدار | حساسیت و واکنش پوست/مو,true,بالا,false,
سرم ویتامین سی مدل C پرایم حجم 30 میلی لیتر,https://www.khanoumi.com/products/prime-vitamin-c-serum-23844,سرم پوست,من دومین بار که سفارشش دادم به نظرم که خیلی خوبه تاثیرشو بعد استفاده یکماه خودتون متوجه میشید . واین که صبح استفاده کنید قبل زدن ضد آفتاب ,0,true,2024-08-26T09:16:32+00:00,مثبت,0.79,اثربخشی | رضایت کلی | ترکیبات,اثربخشی,,false,ندارد,false,
سرم ویتامین سی مدل C پرایم حجم 30 میلی لیتر,https://www.khanoumi.com/products/prime-vitamin-c-serum-23844,سرم پوست,تازه بدستم رسیده بسته بندی عالی بود دوستانم استفاده کرده بودن خیلی راضی بودن تشکر از خانومی ,0,true,2024-07-28T15:09:17+00:00,مثبت,0.91,بسته‌بندی | رضایت کلی,بسته‌بندی,,false,ندارد,false,
سرم ویتامین سی مدل C پرایم حجم 30 میلی لیتر,https://www.khanoumi.com/products/prime-vitamin-c-serum-23844,سرم پوست,مثل چسب روی پوستتونه. پوستو شبیه پویت کثیف و تیرهمیکنه و نا وقتب مشوریش همین حالت روی پوسن هست. اصلا هیچ تاثیر مثبتی هم نداره نه سفید میکنه، نه ابرسانی میکنه,0,true,2024-07-25T12:50:09+00:00,خنثی,0.35,اثربخشی | تجربه محصول,اثربخشی,,false,ندارد,false,
سرم ویتامین سی مدل C پرایم حجم 30 میلی لیتر,https://www.khanoumi.com/products/prime-vitamin-c-serum-23844,سرم پوست,بسیار عالی,0,true,2024-07-20T21:49:31+00:00,مثبت,0.67,رضایت کلی,رضایت کلی,,false,ندارد,false,
