نام محصول,لینک محصول,متن کامنت,تعداد لایک,خریدار,تاریخ ثبت,احساس نظر,اطمینان احساس,دسته‌بندی‌ها,دسته اصلی
کرم مرطوب کننده قوی مناسب پوست خیلی خشک حجم 50 میلی لیتر ,https://www.khanoumi.com/products/hydroderm-intense-moisturizing-cream-18620,عالی ترینه من پوستم خشکه خشکه این عایله 5بار خریدم,0,true,2025-06-12T11:33:26.8496746+00:00,مثبت,0.67,محصول,محصول
کرم مرطوب کننده قوی مناسب پوست خیلی خشک حجم 50 میلی لیتر ,https://www.khanoumi.com/products/hydroderm-intense-moisturizing-cream-18620,من پوستم به شدت خشکه چون بافت چربش روی پوستم میمونه جوشای زیر پوستی زدم خیلی زیاد,0,false,2024-07-07T14:55:33+00:00,خنثی,0.35,محصول,محصول
کرم مرطوب کننده قوی مناسب پوست خیلی خشک حجم 50 میلی لیتر ,https://www.khanoumi.com/products/hydroderm-intense-moisturizing-cream-18620,به جرات میتونم بگم فوق العادس,0,true,2024-05-27T15:51:21+00:00,خنثی,0.35,سایر,سایر
کرم مرطوب کننده قوی مناسب پوست خیلی خشک حجم 50 میلی لیتر ,https://www.khanoumi.com/products/hydroderm-intense-moisturizing-cream-18620,عالیه عالیه. شک نکنین تو خرید تون. به هرکی پیشنهاد دادم راضی بود. واقعا بهترین مرطوب کننده هست. به طور عمیق پوست و مرطوب میکنه. ,0,true,2024-02-05T02:09:04+00:00,مثبت,0.95,محصول,محصول
کرم مرطوب کننده قوی مناسب پوست خیلی خشک حجم 50 میلی لیتر ,https://www.khanoumi.com/products/hydroderm-intense-moisturizing-cream-18620,کرم خوبیه و خیلیییی سریع جذب میشه و پوست رو نرم و لطیف میکنه در مورد اگزما اونو کامل رفع نمیکنه ولی رطوبت دهی خوبی داره ، اگه پوست خشکی دارید بگیرید و تو پاییز از پوستتون محافظت کنید,0,true,2023-10-27T15:51:31+00:00,مثبت,0.79,محصول,محصول
کرم مرطوب کننده قوی مناسب پوست خیلی خشک حجم 50 میلی لیتر ,https://www.khanoumi.com/products/hydroderm-intense-moisturizing-cream-18620,پوست من نسبتا خشکه. و همیشه به دلیل این خشکی مجبورم که از مرطوب کننده ها دو بار در روز استفاده کنم. تا رطوبت لازم پوستم حفظ بشه. و پوست دستم از حالت زبری و پوست پوست شدن در بیاد. کرم مرطوب کننده هیدرودم بافت خیلی سبکی داشت و خیلی با سرعت جذب پوستم شد. به محض استفاده متوجه رطوبت اون شدم و به خوبی شادابی و طراوت پوستم رو احساس کردم. با استفاده از این کرم پوستم طولانی مدت مرطوب باقی موند و نیازی به تمدید مجدد کرم نداشتم.,43,false,2022-07-17T09:17:25+00:00,مثبت,0.67,محصول,محصول
بالم لب SPF40 حجم 4 میلی لیتر,https://www.khanoumi.com/products/hydroderm-sun-screen-lip-balm-18621,سلام دوستان اصلا نرم نمیکنه در ررابر افتاب هیچ تاثیر نداره و به نظر من اصلا چیزی مناسب نیست که هزینه کنید,0,true,2026-07-22T16:46:07.5840514+03:30,خنثی,0.35,اصل بودن کالا | قیمت,اصل بودن کالا
بالم لب SPF40 حجم 4 میلی لیتر,https://www.khanoumi.com/products/hydroderm-sun-screen-lip-balm-18621,افتضاحه رد سفیدی میداره روی لب و میماسه خیلی هم سفته,0,true,2026-06-25T15:06:30.7071784+03:30,منفی,0.67,سایر,سایر
بالم لب SPF40 حجم 4 میلی لیتر,https://www.khanoumi.com/products/hydroderm-sun-screen-lip-balm-18621,مزش تلخه وقتی میره تو دهن. من از داروخونه گرفتم,0,false,2026-06-11T23:06:19.1492466+03:30,خنثی,0.35,سایر,سایر
بالم لب SPF40 حجم 4 میلی لیتر,https://www.khanoumi.com/products/hydroderm-sun-screen-lip-balm-18621,خب چه کاریه، یه چسب ماتیکی بخرید جای این چسب ماتیکی بمالید به لبتون. افتضاحه، افتضاح!,0,false,2026-05-16T05:33:01.6832452+03:30,منفی,0.79,سایر,سایر
بالم لب SPF40 حجم 4 میلی لیتر,https://www.khanoumi.com/products/hydroderm-sun-screen-lip-balm-18621,رد سفیدی رو لبم میموند و اذیتم میکرد ، استفاده نکردم,0,true,2025-11-22T22:57:18.168616+03:30,خنثی,0.35,محصول,محصول
بالم لب SPF40 حجم 4 میلی لیتر,https://www.khanoumi.com/products/hydroderm-sun-screen-lip-balm-18621,"بر خلاف نظرات دیگه برام خشک نبود و لبامو نرم کرد ولی یکم روی لب سفیدی داره 
برای استفاده روزانه خوب نیستش و اگر زیاد زیر افتاب میرید بخرید",0,true,2025-07-22T14:49:22.2352616+00:00,منفی,0.67,محصول,محصول
بالم لب SPF40 حجم 4 میلی لیتر,https://www.khanoumi.com/products/hydroderm-sun-screen-lip-balm-18621,بدترین بالم لبی که خریدم. هم پوست لبم رو کاملا خشک میکرد و هم بشدت محتوای خشکی داشت مجبور بودم که خیلی محکم روی لبم بکشم . بعد از چندبار انداختمش دور,0,true,2025-05-15T12:22:02.6209467+00:00,منفی,0.79,محصول,محصول
بالم لب SPF40 حجم 4 میلی لیتر,https://www.khanoumi.com/products/hydroderm-sun-screen-lip-balm-18621,راضی نیستم، رطوبترسانی برای لب انجام نمیده، ابرسانیش خیلی خیلی کمه، بافت سنگینی داره. آیا پارابن داره؟,0,true,2025-03-16T09:06:37.060587+00:00,منفی,0.67,محصول,محصول
بالم لب SPF40 حجم 4 میلی لیتر,https://www.khanoumi.com/products/hydroderm-sun-screen-lip-balm-18621,"به عنوان‌کسی که سالیان سال دارم بالم لب میزنم و عادت دارم به زدن بالم لب شب ها قبل خواب
بابد بگم که این محصول فقط و فقط خاصیت ضد آفتابی داره
اصلا لب رو نرم و‌رطوبت رسانی نمیکنه 
لب ها بعد از زدنشون سفید میشن که فکر میکنم بخاطر  اس پی اف هست
مناسب روزانه نیست اما برای تابستون کوه و طبیعت و
 برای زیر رژ اوکیه، اونم فقط بخاطر خاصیت ضد آفتاب بودنش",0,true,2024-10-23T15:27:07.2911499+00:00,ترکیبی,0.71,محصول | اصل بودن کالا,محصول
بالم لب SPF40 حجم 4 میلی لیتر,https://www.khanoumi.com/products/hydroderm-sun-screen-lip-balm-18621,روی لب رو سفید میکنه وقتی به مقدار کافی زده بشه و حالت چسبندگی داره و اصلا بافتش نرم نیس ، درکل راضی نبودم و تمدید نمیکنم,0,true,2024-04-14T00:07:04+00:00,خنثی,0.35,محصول | اصل بودن کالا,محصول
بالم لب SPF40 حجم 4 میلی لیتر,https://www.khanoumi.com/products/hydroderm-sun-screen-lip-balm-18621,برای ضدآفتاب فوری هم استفاده میکنم. و هم برای لب و هم صورت خوب بوده,0,true,2023-05-19T16:42:54+00:00,مثبت,0.79,محصول,محصول
بالم لب SPF40 حجم 4 میلی لیتر,https://www.khanoumi.com/products/hydroderm-sun-screen-lip-balm-18621,"من خیلی خیلی خیلی راضی بودم
از اینجا نخرید از داروخونه خریدم ولی من بخاطر اینکه آکوتان میخوردم لبهام طوری ترک خورده بودن که پاره شد بودن و خون میومد.فقط یکبار مصرفش کردم.برای من عالی عالی عالی بازسازی کرد.وقتی اولش زدم گفتم فک نکنم کاری این بکنه برام اما با یکبار عالییی بود",19,false,2020-01-16T22:51:21+00:00,مثبت,0.95,محصول,محصول
