نام محصول,لینک محصول,متن کامنت,تعداد لایک,خریدار,تاریخ ثبت,احساس نظر,اطمینان احساس,دسته‌بندی‌ها,دسته اصلی
کرم ضد آفتاب و ضد لک بی رنگ مدل SPF50 مناسب پوست چرب و آکنه دار حجم 40 میلی لیتر,https://www.khanoumi.com/products/lafarrerr-anti-spot-spf50-sunscreen-cream-for-oily-and-acne-prone-skin-25318,من پوستم مختلطه و مستعد جوشه، وقتی استفاده کردم این ضد افتابو جوش های بدی زدم خیلی چرب میکنه صورتو و سنگینه، پیشنهاد نمیکنم,0,false,2026-04-20T12:32:28.7750916+03:30,منفی,0.79,محصول,محصول
کرم ضد آفتاب و ضد لک بی رنگ مدل SPF50 مناسب پوست چرب و آکنه دار حجم 40 میلی لیتر,https://www.khanoumi.com/products/lafarrerr-anti-spot-spf50-sunscreen-cream-for-oily-and-acne-prone-skin-25318,آخرین بار که خریدمش به شدت بد بود حالت شنی و اسکراب داشت که این برای ضد آفتاب غیر طبیعی هست,0,false,2026-04-19T17:15:19.737117+03:30,منفی,0.79,محصول,محصول
کرم ضد آفتاب و ضد لک بی رنگ مدل SPF50 مناسب پوست چرب و آکنه دار حجم 40 میلی لیتر,https://www.khanoumi.com/products/lafarrerr-anti-spot-spf50-sunscreen-cream-for-oily-and-acne-prone-skin-25318,"بشدت ضدافتاب خوبیه 
سبک زود جذب و تا حدودی درمانی 
تنها مشکلش حجم کم و قیمت بالاشه",0,false,2026-04-18T11:04:51.1195855+03:30,مثبت,0.67,محصول | قیمت,محصول
کرم ضد آفتاب و ضد لک بی رنگ مدل SPF50 مناسب پوست چرب و آکنه دار حجم 40 میلی لیتر,https://www.khanoumi.com/products/lafarrerr-anti-spot-spf50-sunscreen-cream-for-oily-and-acne-prone-skin-25318,ضدآفتاب خوبیه سه ساله استفاده میکنم ولی قیمتش خیلی بالا رفته این بار نسبت به حجمش ارزش نداره با این قیمت بخرم اگه کسی ضدآفتاب بهتری با رنج قیمت مناسب میشناسه معرفی کنه آخه ماها که کارمندی و هر روز مصرف داریم نمیصرفه با این قیمت بالا بخایم دوباره شارژش کنیم,0,false,2026-04-16T00:41:23.151833+03:30,مثبت,0.67,قیمت | محصول,قیمت
کرم ضد آفتاب و ضد لک بی رنگ مدل SPF50 مناسب پوست چرب و آکنه دار حجم 40 میلی لیتر,https://www.khanoumi.com/products/lafarrerr-anti-spot-spf50-sunscreen-cream-for-oily-and-acne-prone-skin-25318,بسیار عالیه روی پوست سبکه و زود جذبه من چند ساله ازش استفاده میکنم و خیلی راضیم.,0,true,2026-04-15T15:32:36.8584687+03:30,مثبت,0.95,محصول,محصول
کرم ضد آفتاب و ضد لک بی رنگ مدل SPF50 مناسب پوست چرب و آکنه دار حجم 40 میلی لیتر,https://www.khanoumi.com/products/lafarrerr-anti-spot-spf50-sunscreen-cream-for-oily-and-acne-prone-skin-25318,"من همون لحظه ک میزنم پوستمو چرب نشون میده و با دستمال یکم پاک میکنم و دوباره بعد ی مدت کوتاه چرب نشون نمیده این ویژگی رو دوست نداشتم اصلا و اینکه من پوستم سفیده اینو میزنم یکم تیره نشون میده
اما خوب پخش میشه و مقدار کافی میشه زد یکم شنی هم هست ک خب زیاد مهم نبود برای من چون خیلی کم بود و میشد از روی صورت برداشت",0,true,2026-04-14T11:51:03.1477167+03:30,خنثی,0.35,محصول | اصل بودن کالا,محصول
کرم ضد آفتاب و ضد لک بی رنگ مدل SPF50 مناسب پوست چرب و آکنه دار حجم 40 میلی لیتر,https://www.khanoumi.com/products/lafarrerr-anti-spot-spf50-sunscreen-cream-for-oily-and-acne-prone-skin-25318,بعد مدتی که استفاده میکنی کرم، رنگ تیوب رو میگیره و زرد رنگ میشه,0,true,2026-04-12T22:52:27.1260589+03:30,خنثی,0.35,محصول,محصول
کرم ضد آفتاب و ضد لک بی رنگ مدل SPF50 مناسب پوست چرب و آکنه دار حجم 40 میلی لیتر,https://www.khanoumi.com/products/lafarrerr-anti-spot-spf50-sunscreen-cream-for-oily-and-acne-prone-skin-25318,ضدآفتاب خوبی بود نسبتا، من کلا با هیچ ضد‌آفتابی میانه‌ی خوبی ندارم چون در هر صورت یعد از چند ساعت پوستم چرب می‌شه. لافارر هم بافتش چرب نیست ولی بعد از چند ساعت پوستم چرب می‌شه ولی خب زود جذبه، رد سفیدی نداره و محافظت خوبی داره.,0,true,2026-04-12T14:21:33.4103369+03:30,مثبت,0.67,محصول,محصول
کرم ضد آفتاب و ضد لک بی رنگ مدل SPF50 مناسب پوست چرب و آکنه دار حجم 40 میلی لیتر,https://www.khanoumi.com/products/lafarrerr-anti-spot-spf50-sunscreen-cream-for-oily-and-acne-prone-skin-25318,اوایل کار عالی بود ولی جدیدا خریدم و انگار توش ماسه هست و حالت اسکراب خیلی بدی داره اصلا عین قبل نیست به نظرم نخرید تا ببان و توضیح بدن چرا اینطوریه,0,true,2026-04-12T11:50:45.4837432+03:30,ترکیبی,0.92,محصول | اصل بودن کالا,محصول
کرم ضد آفتاب و ضد لک بی رنگ مدل SPF50 مناسب پوست چرب و آکنه دار حجم 40 میلی لیتر,https://www.khanoumi.com/products/lafarrerr-anti-spot-spf50-sunscreen-cream-for-oily-and-acne-prone-skin-25318,کلی ضد آفتاب خارجی ایرانی استفاده کردم هیچ کدوم مثل این نبوده واقعن ازش راضی م تو این یکسالی که دارم ازش استفاده میکنم برا پوست چربم عالی سبک بدون برق,0,true,2026-04-12T11:06:50.1644296+03:30,ترکیبی,0.74,محصول,محصول
کرم ضد آفتاب و ضد لک بی رنگ مدل SPF50 مناسب پوست چرب و آکنه دار حجم 40 میلی لیتر,https://www.khanoumi.com/products/lafarrerr-anti-spot-spf50-sunscreen-cream-for-oily-and-acne-prone-skin-25318,"باعث براقی صورت نمیشه و کامل جذب میشه 
تنها مشکلش حجم کمشه نسبت به قیمتش",0,true,2026-04-11T21:43:54.8233092+03:30,خنثی,0.35,محصول | قیمت,محصول
کرم ضد آفتاب و ضد لک بی رنگ مدل SPF50 مناسب پوست چرب و آکنه دار حجم 40 میلی لیتر,https://www.khanoumi.com/products/lafarrerr-anti-spot-spf50-sunscreen-cream-for-oily-and-acne-prone-skin-25318,سنگین هست روی پوست اگر پوست چربی دارید ضد آفتاب های فلویدی رو پیشنهاد میکنم,0,true,2026-04-09T20:59:21.0245554+03:30,مثبت,0.79,محصول,محصول
کرم ضد آفتاب و ضد لک بی رنگ مدل SPF50 مناسب پوست چرب و آکنه دار حجم 40 میلی لیتر,https://www.khanoumi.com/products/lafarrerr-anti-spot-spf50-sunscreen-cream-for-oily-and-acne-prone-skin-25318,مناسب پوست چربه یعنی ولی وقتی میزنم رو پوستم یکم حس سوزش میده گاهی و بعد یکم وقت پوستم به خارش میوفته کلا جنسش یجوریه رو پوست که میزنم تازه پوست من خیلی چرب نیست و مختلطه کلا اگه روش کرم پودر بزنم یکم بهتر میشه و اذیت نمیکنه پوستمو ولی حالت عادی تو گرما نمیشه استفاده کرد نمیدونم شاید این تولیدش شانس من موادش خیلی مرغوب نبوده,0,true,2026-04-07T16:06:30.663059+03:30,خنثی,0.35,محصول,محصول
کرم ضد آفتاب و ضد لک بی رنگ مدل SPF50 مناسب پوست چرب و آکنه دار حجم 40 میلی لیتر,https://www.khanoumi.com/products/lafarrerr-anti-spot-spf50-sunscreen-cream-for-oily-and-acne-prone-skin-25318,ضد آفتاب خوبیه، زود جذب میشه، رد نمیندازه من چند بار شارژش کردم، اما الان یه مدته دارم از ضد آفتاب بی‌رنگ رویوال استفاده میکنم . بینظیره ..هم از نظر حجم هم به صرفه تره.,0,false,2026-04-05T16:23:16.9558785+03:30,مثبت,0.67,محصول,محصول
کرم ضد آفتاب و ضد لک بی رنگ مدل SPF50 مناسب پوست چرب و آکنه دار حجم 40 میلی لیتر,https://www.khanoumi.com/products/lafarrerr-anti-spot-spf50-sunscreen-cream-for-oily-and-acne-prone-skin-25318,اصلا چرب نیست و صورتو برق نمیندازه بعد استفاده انگار چیزی نزدی,0,true,2026-04-02T00:01:36.7522343+03:30,منفی,0.67,اصل بودن کالا,اصل بودن کالا
کرم ضد آفتاب و ضد لک بی رنگ مدل SPF50 مناسب پوست چرب و آکنه دار حجم 40 میلی لیتر,https://www.khanoumi.com/products/lafarrerr-anti-spot-spf50-sunscreen-cream-for-oily-and-acne-prone-skin-25318,بهترین ضد آفتابه اصلا باهاش جوش نزدم پوستمم مختلطه ولی من عادت دارم کلا زیر کرم مرطوب کننده بزنم واقعا پیشنهاد میکنم,0,true,2026-03-30T01:37:20.6219266+03:30,مثبت,0.95,محصول | اصل بودن کالا,محصول
کرم ضد آفتاب و ضد لک بی رنگ مدل SPF50 مناسب پوست چرب و آکنه دار حجم 40 میلی لیتر,https://www.khanoumi.com/products/lafarrerr-anti-spot-spf50-sunscreen-cream-for-oily-and-acne-prone-skin-25318,به لحاظ جذب و بو خوب بود. ولی توش دونه‌های ریز داره. روشم ننوشته اونا چی هستن.,0,true,2026-03-29T21:51:15.1527427+03:30,مثبت,0.79,محصول,محصول
کرم ضد آفتاب و ضد لک بی رنگ مدل SPF50 مناسب پوست چرب و آکنه دار حجم 40 میلی لیتر,https://www.khanoumi.com/products/lafarrerr-anti-spot-spf50-sunscreen-cream-for-oily-and-acne-prone-skin-25318,من چندساله ازاین محصول استفاده میکنم خیلی راضییم,0,false,2026-03-24T22:08:54.0564058+03:30,مثبت,0.67,محصول,محصول
کرم ضد آفتاب و ضد لک بی رنگ مدل SPF50 مناسب پوست چرب و آکنه دار حجم 40 میلی لیتر,https://www.khanoumi.com/products/lafarrerr-anti-spot-spf50-sunscreen-cream-for-oily-and-acne-prone-skin-25318,فقط با تخفیف 60 درصد ارزش خرید داره,0,false,2026-03-18T14:32:48.3753687+03:30,مثبت,0.67,قیمت,قیمت
کرم ضد آفتاب و ضد لک بی رنگ مدل SPF50 مناسب پوست چرب و آکنه دار حجم 40 میلی لیتر,https://www.khanoumi.com/products/lafarrerr-anti-spot-spf50-sunscreen-cream-for-oily-and-acne-prone-skin-25318,سفته و به سختی پخش میشه روی پوست، مقدار بیشتری هم بزنی رد سفیدی داره. خوب نمیشینه روی پوست. بین محصولای ایرانی پیکسل از این بهتر بود. تنها چیزی که بد نبود بدون بو بودنش بود,0,true,2026-03-17T23:26:28.0420372+03:30,مثبت,0.67,محصول | تحویل و ارسال,محصول
کرم ضد آفتاب و ضد لک بی رنگ مدل SPF50 مناسب پوست چرب و آکنه دار حجم 40 میلی لیتر,https://www.khanoumi.com/products/lafarrerr-anti-spot-spf50-sunscreen-cream-for-oily-and-acne-prone-skin-25318,من تونرو ابرسانو ضد افتاب 50 و 30 رو استفاده کردم..واقعا راضیم..مخصوصا اگر پوست چرب و براق زیادی از حد دارین تهیه کنید پشیمون نمیشید,0,false,2026-03-14T12:50:59.9209921+03:30,مثبت,0.91,محصول,محصول
کرم ضد آفتاب و ضد لک بی رنگ مدل SPF50 مناسب پوست چرب و آکنه دار حجم 40 میلی لیتر,https://www.khanoumi.com/products/lafarrerr-anti-spot-spf50-sunscreen-cream-for-oily-and-acne-prone-skin-25318,خیلی خییلی عالیه، اولش که میزنی یه حالت براق روی پوست داره ولی یکم که بگذره کااملا مات و مخملی میشه و خیلیی پوست و یکدست میکنه به نظر من یه حالت پرایمری ریزی هم داره منافذمو جمع کرد باعث تعریق و حساسیت هم نمیشه من قبلا یه ضد آفتاب داشتم به محض اینکه میزدم از چشمام اشک میومد و عطسه و آبریزش میگرفتم ولی این اصلا این شکلی نبود خیلی راضی بودم واسه بار دوم خریدم,0,false,2026-03-05T21:52:07.4836046+03:30,مثبت,0.79,محصول | اصل بودن کالا,محصول
کرم ضد آفتاب و ضد لک بی رنگ مدل SPF50 مناسب پوست چرب و آکنه دار حجم 40 میلی لیتر,https://www.khanoumi.com/products/lafarrerr-anti-spot-spf50-sunscreen-cream-for-oily-and-acne-prone-skin-25318,بهترین برند ضد آفتانه خیلی سبک و فاقد چربیه عالیه,0,true,2026-02-20T08:36:29.2305207+03:30,مثبت,0.91,سایر,سایر
کرم ضد آفتاب و ضد لک بی رنگ مدل SPF50 مناسب پوست چرب و آکنه دار حجم 40 میلی لیتر,https://www.khanoumi.com/products/lafarrerr-anti-spot-spf50-sunscreen-cream-for-oily-and-acne-prone-skin-25318,من هم آخرین بار خریدم شنی بود,0,false,2026-02-18T16:08:55.1833352+03:30,خنثی,0.35,محصول,محصول
کرم ضد آفتاب و ضد لک بی رنگ مدل SPF50 مناسب پوست چرب و آکنه دار حجم 40 میلی لیتر,https://www.khanoumi.com/products/lafarrerr-anti-spot-spf50-sunscreen-cream-for-oily-and-acne-prone-skin-25318,عالی بود ولی حجمش کمه,0,true,2026-02-13T11:57:31.5038846+03:30,مثبت,0.79,محصول,محصول
کرم ضد آفتاب و ضد لک بی رنگ مدل SPF50 مناسب پوست چرب و آکنه دار حجم 40 میلی لیتر,https://www.khanoumi.com/products/lafarrerr-anti-spot-spf50-sunscreen-cream-for-oily-and-acne-prone-skin-25318,خیلی عالیه هم سبک هم هیچ رد سفیدی نمیندازه وقتی میزنی بعدش انگار هیچی رو پوستت نیست عالیه و اصلا بر خلاف بعضی نظرات بوی بد یا حالت شنی نداره من واقعا راضیم ت تخفیف دوباره هم میخرم,0,true,2026-02-10T22:54:49.6917609+03:30,مثبت,0.79,محصول | اصل بودن کالا | قیمت,محصول
کرم ضد آفتاب و ضد لک بی رنگ مدل SPF50 مناسب پوست چرب و آکنه دار حجم 40 میلی لیتر,https://www.khanoumi.com/products/lafarrerr-anti-spot-spf50-sunscreen-cream-for-oily-and-acne-prone-skin-25318,"بهترین ضد آفتابی که یکبار هم شده حتما باید ازش استفاده کرد
برای پوست های مختلط تا چرب بشدت توصیه میشه
بافت سبک و زود جذبی داره با ماندگاری بالا",0,true,2026-01-21T02:11:45.4463866+03:30,مثبت,0.79,محصول,محصول
کرم ضد آفتاب و ضد لک بی رنگ مدل SPF50 مناسب پوست چرب و آکنه دار حجم 40 میلی لیتر,https://www.khanoumi.com/products/lafarrerr-anti-spot-spf50-sunscreen-cream-for-oily-and-acne-prone-skin-25318,"سومین شارژ امسالمه.و به مرور لک ها رو کمتر می کنه.
و جوش‌زا نیست.",0,true,2026-01-21T00:17:01.4259707+03:30,خنثی,0.35,سایر,سایر
