نام محصول,لینک محصول,متن کامنت,تعداد لایک,خریدار,تاریخ ثبت,احساس نظر,اطمینان احساس,دسته‌بندی‌ها,دسته اصلی
کرم مرطوب کننده و آبرسان مدل 2 مناسب پوست معمولی و مختلط حجم 75 میلی لیتر,https://www.khanoumi.com/products/lafarrerr-moisturizing-cream-for-normal-and-combination-skin-25323,راضی بودم دوساله از همین مصرف میکنم برای دستم هم استفاده کردم خوب بود و پوستش نرم شد,0,true,2024-07-06T01:02:01+00:00,مثبت,0.91,محصول,محصول
کرم مرطوب کننده و آبرسان مدل 2 مناسب پوست معمولی و مختلط حجم 75 میلی لیتر,https://www.khanoumi.com/products/lafarrerr-moisturizing-cream-for-normal-and-combination-skin-25323,هم برای خودم گرفتم و هم برای خواهرم هر دو مون راضی نبودیم,0,false,2024-06-13T12:49:52+00:00,منفی,0.67,محصول,محصول
کرم مرطوب کننده و آبرسان مدل 2 مناسب پوست معمولی و مختلط حجم 75 میلی لیتر,https://www.khanoumi.com/products/lafarrerr-moisturizing-cream-for-normal-and-combination-skin-25323,بعد دو روز استفاده پیشونیم پر جوش شده ,0,true,2024-05-31T00:04:06+00:00,خنثی,0.35,سایر,سایر
کرم مرطوب کننده و آبرسان مدل 2 مناسب پوست معمولی و مختلط حجم 75 میلی لیتر,https://www.khanoumi.com/products/lafarrerr-moisturizing-cream-for-normal-and-combination-skin-25323,خوب بود من که راضیم,0,true,2024-05-27T23:17:20+00:00,مثبت,0.95,محصول,محصول
کرم مرطوب کننده و آبرسان مدل 2 مناسب پوست معمولی و مختلط حجم 75 میلی لیتر,https://www.khanoumi.com/products/lafarrerr-moisturizing-cream-for-normal-and-combination-skin-25323,آبرسان خوبیه ولی برای پوست من که مختلطه یکم برق میندازه و اگه دوباره بخوام بخرم برای پوست چرب میگیرم. احساس میکنم جوش میزنم بعدش ,0,true,2024-05-20T01:19:02+00:00,مثبت,0.67,محصول,محصول
کرم مرطوب کننده و آبرسان مدل 2 مناسب پوست معمولی و مختلط حجم 75 میلی لیتر,https://www.khanoumi.com/products/lafarrerr-moisturizing-cream-for-normal-and-combination-skin-25323,عالیه. پوست چرب نمیشه و خوب جذب میشه . بوی خوبی هم داره,0,true,2024-05-10T04:16:07+00:00,مثبت,0.79,محصول,محصول
کرم مرطوب کننده و آبرسان مدل 2 مناسب پوست معمولی و مختلط حجم 75 میلی لیتر,https://www.khanoumi.com/products/lafarrerr-moisturizing-cream-for-normal-and-combination-skin-25323,راضیم,0,true,2024-05-09T23:13:36+00:00,مثبت,0.79,سایر,سایر
کرم مرطوب کننده و آبرسان مدل 2 مناسب پوست معمولی و مختلط حجم 75 میلی لیتر,https://www.khanoumi.com/products/lafarrerr-moisturizing-cream-for-normal-and-combination-skin-25323,عالی بود,0,true,2024-05-09T00:10:45+00:00,مثبت,0.79,محصول,محصول
کرم مرطوب کننده و آبرسان مدل 2 مناسب پوست معمولی و مختلط حجم 75 میلی لیتر,https://www.khanoumi.com/products/lafarrerr-moisturizing-cream-for-normal-and-combination-skin-25323,سبک و زودجذب،خیلی دوسش دارم بوی خوبی هم داره,0,true,2024-04-25T01:36:49+00:00,مثبت,0.67,محصول,محصول
کرم مرطوب کننده و آبرسان مدل 2 مناسب پوست معمولی و مختلط حجم 75 میلی لیتر,https://www.khanoumi.com/products/lafarrerr-moisturizing-cream-for-normal-and-combination-skin-25323,"پوستو چرب میکنه 
من باهاش جوش زیر پوستی زدم",0,true,2024-04-19T13:34:02+00:00,خنثی,0.35,محصول,محصول
