نام محصول,لینک محصول,متن کامنت,تعداد لایک,خریدار,تاریخ ثبت,احساس نظر,اطمینان احساس,دسته‌بندی‌ها,دسته اصلی
پرایمر مژه,https://www.khanoumi.com/products/golden-rose-lash-primer-18301,سلام لطفا این محصول را در شانس بگذارید.,6,true,2018-02-17T20:56:25.2733333+00:00,خنثی,0.35,محصول,محصول
پرایمر مژه,https://www.khanoumi.com/products/golden-rose-lash-primer-18301,امتحانش کردم از ریمل پرایمر اسنس خیلی بهتر بود,15,true,2017-10-16T23:51:09.91+00:00,خنثی,0.35,محصول,محصول
پاک کننده صورت میسلار واتر 125 میلی  لیتر,https://www.khanoumi.com/products/garnier-micellar-cleansing-water-18302,لطفا موجود بشه دوباره,0,false,2025-01-19T09:11:49.1585275+00:00,خنثی,0.35,محصول,محصول
پاک کننده صورت میسلار واتر 125 میلی  لیتر,https://www.khanoumi.com/products/garnier-micellar-cleansing-water-18302,لطفا موجودش کنین.,0,false,2024-05-01T15:55:28+00:00,خنثی,0.35,محصول,محصول
پاک کننده صورت میسلار واتر 125 میلی  لیتر,https://www.khanoumi.com/products/garnier-micellar-cleansing-water-18302,لطفا اگر امکانش هست موجود کنید,0,false,2024-04-06T19:28:52+00:00,خنثی,0.35,محصول,محصول
پاک کننده صورت میسلار واتر 125 میلی  لیتر,https://www.khanoumi.com/products/garnier-micellar-cleansing-water-18302,لطفاً موجود کنید با تخفیف ,0,false,2024-02-24T15:52:41+00:00,خنثی,0.35,محصول | قیمت,محصول
پاک کننده صورت میسلار واتر 125 میلی  لیتر,https://www.khanoumi.com/products/garnier-micellar-cleansing-water-18302,برای بار دومه که میسلارواتر گارنیر رو خریدم و ازش استفاده میکنم چون ازش خیلی راضی بودم. این میسلارواتر به خوبی و بدون اذیت کردن پوستم همه آلودگی‌ها و مواد آرایشی رو پاکسازی میکنه و از خشک شدن و ایجاد حس کشیدگی روی اون هم جلوگیری می‌کنه. این محصول مانع بروز حساسیت و التهاب روی پوستم میشه و اون رو مرطوب نگه میداره. میسلار گارنیه رو وقتی استفاده میکنم پوستم رو خیلی نرم و لطیف میکنه. به هر حال من هم خرید این محصول رو به دوستانی که پوستشون حساسه پیشنهاد میکنم. ,0,false,2022-03-13T20:29:04+00:00,مثبت,0.91,محصول,محصول
پاک کننده صورت میسلار واتر 125 میلی  لیتر,https://www.khanoumi.com/products/garnier-micellar-cleansing-water-18302,قدرت پاک‌کنندگیش خوب بود اما عالی نبود. بایودرما خیلی بهتره. اما خب من این رو به خاطر قیمتش ترجیح می‌دم.,3,true,2019-10-12T19:26:29+00:00,مثبت,0.67,محصول | قیمت,محصول
پاک کننده صورت میسلار واتر 125 میلی  لیتر,https://www.khanoumi.com/products/garnier-micellar-cleansing-water-18302,"براي پوست حساس من خوبه
باعث جوش هم نشده تاحالا
به نسبت حجمش قيمتش هم خيلي مناسبه",4,true,2019-09-29T21:35:18+00:00,مثبت,0.79,محصول | قیمت,محصول
پاک کننده صورت میسلار واتر 125 میلی  لیتر,https://www.khanoumi.com/products/garnier-micellar-cleansing-water-18302,به نسبت قيمتش خيلي خوبه ولي آرايش چشم رو يكم سخت پاك ميكنه، براي صورت خوبه من كه دائم ديگه ميخرم ازش,2,true,2019-04-18T14:12:42.0133333+00:00,مثبت,0.95,قیمت,قیمت
