نام محصول,لینک محصول,متن کامنت,تعداد لایک,خریدار,تاریخ ثبت,احساس نظر,اطمینان احساس,دسته‌بندی‌ها,دسته اصلی
محلول تقویت کننده مژه مدل Eyelash ,https://www.khanoumi.com/products/cerita-eyelash-lotion-20209,از همه نظر عالی هستم هم حجم دهی هم قد دهی،من مه سوزش و دیگری پلک نداشتم,0,true,2026-02-15T16:52:01.7466283+03:30,مثبت,0.67,محصول,محصول
محلول تقویت کننده مژه مدل Eyelash ,https://www.khanoumi.com/products/cerita-eyelash-lotion-20209,من حدود دو هفتس استفاده میکنم و بسدت ریزش دارم، البته من همچنان استفاده میکنم ببینم در آینده چی میشه، اما تا اینجا که خیلی بد بوده,0,true,2026-02-11T00:00:07.8133738+03:30,منفی,0.79,محصول,محصول
محلول تقویت کننده مژه مدل Eyelash ,https://www.khanoumi.com/products/cerita-eyelash-lotion-20209,واقعا معجزه میکنه به شرطی که هرشب ازش بزنی من کاملا راضی ام یدونه استفاده کردم بار دوممه میخوام سفارش بدم,0,true,2026-02-08T10:41:52.7281434+03:30,ترکیبی,0.74,سایر,سایر
محلول تقویت کننده مژه مدل Eyelash ,https://www.khanoumi.com/products/cerita-eyelash-lotion-20209,اصلا پیشنهاد نمیکنم من به مدت 2سال استفاده کردم ولی هیچ تأثیری نداشت,0,false,2026-02-08T00:02:40.3065431+03:30,خنثی,0.35,اصل بودن کالا,اصل بودن کالا
محلول تقویت کننده مژه مدل Eyelash ,https://www.khanoumi.com/products/cerita-eyelash-lotion-20209,اصلا به درد نمیخوره حیف پول,0,true,2026-02-07T21:38:51.1390791+03:30,منفی,0.67,اصل بودن کالا,اصل بودن کالا
محلول تقویت کننده مژه مدل Eyelash ,https://www.khanoumi.com/products/cerita-eyelash-lotion-20209,"عالییییییییه
بی بروبرگرد،بخرین،هم قد میده هم حجم ،مرتب باید بزنید و بعد یکماه نتیجه نشون میده
اوایل شاید یکم ریزش بده که کاملا طبیعیه",0,false,2026-02-07T15:49:05.6172429+03:30,ترکیبی,0.74,محصول,محصول
محلول تقویت کننده مژه مدل Eyelash ,https://www.khanoumi.com/products/cerita-eyelash-lotion-20209,"طول مژه هام رو واقعا بلند کرد اما توقع داشتم پر هم بکنه!
ولی درکل راضیه
هر دورش چند ماهه؟
من الان 3 ماهه که میزنم",0,true,2026-02-06T13:35:16.3451062+03:30,مثبت,0.67,سایر,سایر
محلول تقویت کننده مژه مدل Eyelash ,https://www.khanoumi.com/products/cerita-eyelash-lotion-20209,مدل قدیمیش بهتر از این بود .است تأثیرش رو مژه م خیلی خیلی کم بود,0,true,2026-02-05T15:13:42.0336917+03:30,خنثی,0.35,محصول,محصول
محلول تقویت کننده مژه مدل Eyelash ,https://www.khanoumi.com/products/cerita-eyelash-lotion-20209,سری جدید تولید اصلا هیچ تاثیری ندارد. متاسفم که جنس ایرانی کیفیتش پایدار نیست. دو ماهه استفاده میکنم بدون هیچ تاثیری,0,true,2026-02-03T17:05:47.2909145+03:30,ترکیبی,0.79,محصول | اصل بودن کالا,محصول
محلول تقویت کننده مژه مدل Eyelash ,https://www.khanoumi.com/products/cerita-eyelash-lotion-20209,"بعد از دو سال استفاده دارم نظر میدم
اول این ک اون قبلیه خیلی خیلی بهتر ازین سری جدید بود. سری جدید ک یکسال پیش پخش شد کلا خنثی است.
مژه‌ها رشد میکنه باید طبق نموداری ک توو خود محصول هست استفاده بشه. پر پشت هم میشه. کلا از ماه سوم ب بعد شروع ب رشد و افزایش تراکم میکنه. دوره ریزشش نسبتا طولانیه اونجاس ک باید طبق نمودار عمل کنی.
من مرتب استفاده کردم سیاهی دور چشم نداشتم ولی توو خط مژه تورم ایجاد میشه گاهی ک اونم ب خاطر رشد مژه‌های ریزه ک وقتی میخواد از پوست در بیاد ی کوچولو خارش و تورم داره ک اصلا محسوس نیست
هم خوبه هم بد ولی بازم تاکید میکنم سری قبلش ک کلا تیوپشم متفاوت بود خیلی بهتر و عالیتر ازین سری جدید با تیوپ متفاوته.",0,true,2026-02-03T08:01:32.262933+03:30,منفی,0.91,محصول | اصل بودن کالا,اصل بودن کالا
