نام محصول,لینک محصول,متن کامنت,تعداد لایک,خریدار,تاریخ ثبت,احساس نظر,اطمینان احساس,دسته‌بندی‌ها,دسته اصلی
کرم رطوبت رسان حجم 50 گرم,https://www.khanoumi.com/products/geno-biotic-moisturizer-cream-50g-28850,"خیلی کرم خوبیه من خیلی راضیم
خیلی کمک میکنه به از بین بردن جوش و جای جوش
کاش تخفیف بیشتری بذاره سایت خانمی",0,true,2025-11-26T22:44:54.6690747+03:30,مثبت,0.91,محصول | قیمت,محصول
کرم رطوبت رسان حجم 50 گرم,https://www.khanoumi.com/products/geno-biotic-moisturizer-cream-50g-28850,ابرسان خوبیه ولی مشکلی که من با برند های ایرانی دارم اینکه تا محصولی شون مقبولیت پیدا میکنه قیمت اش رو خیلی سریع بیش از حد بالا میبرن,0,true,2025-11-26T10:06:14.8109721+03:30,مثبت,0.67,محصول | قیمت,محصول
کرم رطوبت رسان حجم 50 گرم,https://www.khanoumi.com/products/geno-biotic-moisturizer-cream-50g-28850,"من سرم آبرسان همین برند رو بیشتر توصیه میکنم 
بافتش یکمقدار غلیظه که سلیقه من نبود ولی در کل محصول خوبیه و باعث حساسیت و جوش نمیشه",0,true,2025-11-23T02:16:04.9959356+03:30,مثبت,0.91,محصول,محصول
کرم رطوبت رسان حجم 50 گرم,https://www.khanoumi.com/products/geno-biotic-moisturizer-cream-50g-28850,واقعا عالیههه این محصول ژنوبایوتیک برای پوست های چرب و جوش داره و ابرسانیش خیلی عمقیه,0,false,2025-11-04T22:53:01.6365771+03:30,مثبت,0.79,محصول,محصول
کرم رطوبت رسان حجم 50 گرم,https://www.khanoumi.com/products/geno-biotic-moisturizer-cream-50g-28850,پوستم خارش داشت کلا پوستم خشکه اما سهو ی مدت همش خارش و پوسته پوسته میشد رفتم دکتر بهم اینو داد ی مدت زدم بعید میدونستم خوب بشه چون کلی محصول خارجی استفاده کردم و خوب نشده بود بعد ده روز انگار یهو آروم شد و دیگه خارش نداشتم پایم خیلی جالب بود ک ی برند ایرانیه,0,false,2025-09-24T21:21:14.2868021+03:30,خنثی,0.35,محصول,محصول
کرم رطوبت رسان حجم 50 گرم,https://www.khanoumi.com/products/geno-biotic-moisturizer-cream-50g-28850,محصول خوبیه نسبت ب قیمتش و زود جذب میشه و بافت لطیف و سبکی داره,0,true,2025-09-22T11:26:17.157713+03:30,مثبت,0.67,محصول | قیمت,محصول
کرم رطوبت رسان حجم 50 گرم,https://www.khanoumi.com/products/geno-biotic-moisturizer-cream-50g-28850,برای پوست من باعث جوش شد و احساس چربی به جا میزاره,0,false,2025-09-22T11:23:55.0326462+03:30,خنثی,0.35,محصول,محصول
کرم رطوبت رسان حجم 50 گرم,https://www.khanoumi.com/products/geno-biotic-moisturizer-cream-50g-28850,"سری قبلیش فوق العاده بود این مدل جدیدش واقعا واقعا مزخرفه
اولا که بوی بدی میده حالت فاسد شدگی و ترشیدگی
که من بار اول که از سری جدیدش خرید کردم گمان کردم فاسد شده ولی دو سری دیگم خرید کردم که همین بود. دوما که چرب و سنگینه
واقعا حیف شد این محصول.",0,true,2025-09-19T20:39:23.9613029+03:30,ترکیبی,0.71,محصول,محصول
کرم رطوبت رسان حجم 50 گرم,https://www.khanoumi.com/products/geno-biotic-moisturizer-cream-50g-28850,"خیلی وقته منتظرم موجود کنید انقدر نکردید از یه سایت دیگه گرفتم که قشنگ بوش معلوم بود خرابه پسم نمیگرفتن
موجود کنید تروخدا پولم رفت تو جوب",0,false,2025-07-26T18:40:36.8956259+00:00,خنثی,0.35,محصول,محصول
کرم رطوبت رسان حجم 50 گرم,https://www.khanoumi.com/products/geno-biotic-moisturizer-cream-50g-28850,عالیهه من با اینک صورت خشکی دارم شب میزدم صب نرم نرم میشد موجودش کنین لطفاااااا,0,true,2025-07-25T11:30:50.5130577+00:00,مثبت,0.79,محصول,محصول
